step,timestamp_s,cmd_x,cmd_y,cmd_z,cmd_qw,cmd_qx,cmd_qy,cmd_qz,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos
494,1788745197.677408,-0.049400,0.000000,0.148200,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.624285,-0.004768,0.015831,0.515564
495,1788745197.679569,-0.049500,0.000000,0.148500,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.624285,-0.005150,0.015831,0.516708
496,1788745197.681748,-0.049600,0.000000,0.148800,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.626574,-0.005150,0.016212,0.518234
497,1788745197.683918,-0.049700,0.000000,0.149100,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.628099,-0.005150,0.015831,0.520142
498,1788745197.686092,-0.049800,0.000000,0.149400,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.628099,-0.005150,0.016212,0.521286
499,1788745197.688251,-0.049900,0.000000,0.149700,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.630388,-0.004768,0.016212,0.522812
500,1788745197.690409,-0.050000,0.000000,0.150000,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.631151,-0.004768,0.016212,0.523575
501,1788745197.692546,-0.050100,0.000000,0.150300,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.632677,-0.004768,0.016212,0.524719
502,1788745197.694711,-0.050200,0.000000,0.150600,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.634203,-0.004768,0.016212,0.525482
503,1788745197.696872,-0.050300,0.000000,0.150900,0.000000,0.000000,0.000000,1.000000,0.093270,0.016594,-0.002861,-0.634966,-0.004768,0.015831,0.526627
504,1788745197.699026,-0.050400,0.000000,0.151200,0.000000,0.000000,0.000000,1.000000,0.093270,0.016594,-0.002861,-0.636110,-0.005150,0.016212,0.528534
505,1788745197.701182,-0.050500,0.000000,0.151500,0.000000,0.000000,0.000000,1.000000,0.093270,0.016594,-0.002861,-0.638018,-0.005150,0.016212,0.529297
506,1788745197.703414,-0.050600,0.000000,0.151800,0.000000,0.000000,0.000000,1.000000,0.093270,0.016594,-0.002861,-0.639544,-0.004768,0.016212,0.530441
507,1788745197.705586,-0.050700,0.000000,0.152100,0.000000,0.000000,0.000000,1.000000,0.093270,0.016594,-0.002861,-0.639544,-0.005150,0.016212,0.531204
508,1788745197.707747,-0.050800,0.000000,0.152400,0.000000,0.000000,0.000000,1.000000,0.093270,0.016594,-0.002861,-0.641451,-0.004768,0.016212,0.532731
509,1788745197.710012,-0.050900,0.000000,0.152700,0.000000,0.000000,0.000000,1.000000,0.093270,0.016594,-0.002861,-0.642595,-0.005150,0.016212,0.533494
510,1788745197.712223,-0.051000,0.000000,0.153000,0.000000,0.000000,0.000000,1.000000,0.093270,0.016594,-0.002861,-0.643358,-0.004768,0.016212,0.534638
511,1788745197.714405,-0.051100,0.000000,0.153300,0.000000,0.000000,0.000000,1.000000,0.093270,0.016594,-0.002861,-0.644884,-0.004768,0.016212,0.536164
512,1788745197.716577,-0.051200,0.000000,0.153600,0.000000,0.000000,0.000000,1.000000,0.093270,0.016594,-0.002861,-0.645647,-0.005150,0.016212,0.536927
513,1788745197.718753,-0.051300,0.000000,0.153900,0.000000,0.000000,0.000000,1.000000,0.093270,0.016975,-0.002861,-0.647173,-0.005150,0.016212,0.538453
514,1788745197.720920,-0.051400,0.000000,0.154200,0.000000,0.000000,0.000000,1.000000,0.093270,0.016975,-0.002861,-0.647173,-0.004768,0.016212,0.541123
515,1788745197.723119,-0.051500,0.000000,0.154500,0.000000,0.000000,0.000000,1.000000,0.093270,0.016975,-0.002861,-0.647936,-0.005150,0.016212,0.542649
516,1788745197.725305,-0.051600,0.000000,0.154800,0.000000,0.000000,0.000000,1.000000,0.093270,0.016975,-0.002861,-0.647936,-0.004768,0.016212,0.543794
517,1788745197.727481,-0.051700,0.000000,0.155100,0.000000,0.000000,0.000000,1.000000,0.093270,0.016975,-0.002861,-0.653276,-0.004768,0.016212,0.545320
518,1788745197.729645,-0.051800,0.000000,0.155400,0.000000,0.000000,0.000000,1.000000,0.093270,0.016975,-0.002861,-0.654421,-0.004768,0.016212,0.547227
519,1788745197.731810,-0.051900,0.000000,0.155700,0.000000,0.000000,0.000000,1.000000,0.093270,0.016975,-0.002861,-0.655184,-0.004768,0.016212,0.547990
520,1788745197.734002,-0.052000,0.000000,0.156000,0.000000,0.000000,0.000000,1.000000,0.093270,0.016975,-0.002861,-0.656329,-0.004768,0.016212,0.549897
521,1788745197.736214,-0.052100,0.000000,0.156300,0.000000,0.000000,0.000000,1.000000,0.093270,0.016975,-0.002861,-0.656329,-0.004768,0.016212,0.550660
522,1788745197.738369,-0.052200,0.000000,0.156600,0.000000,0.000000,0.000000,1.000000,0.093270,0.016975,-0.002861,-0.658618,-0.004768,0.016594,0.552186
523,1788745197.740514,-0.052300,0.000000,0.156900,0.000000,0.000000,0.000000,1.000000,0.093270,0.016975,-0.002861,-0.659762,-0.005150,0.016212,0.553330
524,1788745197.742653,-0.052400,0.000000,0.157200,0.000000,0.000000,0.000000,1.000000,0.093270,0.016975,-0.002861,-0.660525,-0.004768,0.016594,0.554093
525,1788745197.744798,-0.052500,0.000000,0.157500,0.000000,0.000000,0.000000,1.000000,0.093270,0.017357,-0.002861,-0.661670,-0.004768,0.016212,0.555238
526,1788745197.746970,-0.052600,0.000000,0.157800,0.000000,0.000000,0.000000,1.000000,0.093270,0.017357,-0.002861,-0.663959,-0.004768,0.016594,0.557145
527,1788745197.749084,-0.052700,0.000000,0.158100,0.000000,0.000000,0.000000,1.000000,0.093270,0.017357,-0.002861,-0.665103,-0.004768,0.016212,0.558290
528,1788745197.751232,-0.052800,0.000000,0.158400,0.000000,0.000000,0.000000,1.000000,0.093270,0.017357,-0.002861,-0.665866,-0.004768,0.016212,0.558671
529,1788745197.753465,-0.052900,0.000000,0.158700,0.000000,0.000000,0.000000,1.000000,0.093270,0.017357,-0.002861,-0.667010,-0.005150,0.016594,0.559815
530,1788745197.755921,-0.053000,0.000000,0.159000,0.000000,0.000000,0.000000,1.000000,0.093270,0.017738,-0.002861,-0.667010,-0.005150,0.016594,0.560960
531,1788745197.758338,-0.053100,0.000000,0.159300,0.000000,0.000000,0.000000,1.000000,0.093270,0.017738,-0.002861,-0.669299,-0.005150,0.016594,0.562486
532,1788745197.760700,-0.053200,0.000000,0.159600,0.000000,0.000000,0.000000,1.000000,0.093270,0.017738,-0.002861,-0.670825,-0.004768,0.016594,0.564012
533,1788745197.763196,-0.053300,0.000000,0.159900,0.000000,0.000000,0.000000,1.000000,0.093270,0.018120,-0.002861,-0.672732,-0.004768,0.016594,0.567063
534,1788745197.765514,-0.053400,0.000000,0.160200,0.000000,0.000000,0.000000,1.000000,0.093270,0.018120,-0.002861,-0.674258,-0.005150,0.016594,0.568971
535,1788745197.767823,-0.053500,0.000000,0.160500,0.000000,0.000000,0.000000,1.000000,0.093270,0.018120,-0.002861,-0.674640,-0.004768,0.016594,0.569734
536,1788745197.770126,-0.053600,0.000000,0.160800,0.000000,0.000000,0.000000,1.000000,0.093270,0.018120,-0.002861,-0.676166,-0.005150,0.016594,0.571641
537,1788745197.772428,-0.053700,0.000000,0.161100,0.000000,0.000000,0.000000,1.000000,0.093270,0.018120,-0.002861,-0.676929,-0.004768,0.016975,0.572404
538,1788745197.774654,-0.053800,0.000000,0.161400,0.000000,0.000000,0.000000,1.000000,0.093270,0.018120,-0.002861,-0.678454,-0.005150,0.016975,0.574311
539,1788745197.776822,-0.053900,0.000000,0.161700,0.000000,0.000000,0.000000,1.000000,0.093270,0.018120,-0.002861,-0.679980,-0.005150,0.016975,0.575837
540,1788745197.778992,-0.054000,0.000000,0.162000,0.000000,0.000000,0.000000,1.000000,0.093270,0.018120,-0.002861,-0.682269,-0.005150,0.017357,0.577744
541,1788745197.781188,-0.054100,0.000000,0.162300,0.000000,0.000000,0.000000,1.000000,0.093270,0.018120,-0.002861,-0.682269,-0.005150,0.017357,0.578507
542,1788745197.783374,-0.054200,0.000000,0.162600,0.000000,0.000000,0.000000,1.000000,0.093270,0.018120,-0.003242,-0.684176,-0.005150,0.017357,0.580033
543,1788745197.785549,-0.054300,0.000000,0.162900,0.000000,0.000000,0.000000,1.000000,0.093270,0.018501,-0.003242,-0.685702,-0.004768,0.017738,0.581178
544,1788745197.787720,-0.054400,0.000000,0.163200,0.000000,0.000000,0.000000,1.000000,0.093270,0.018501,-0.003242,-0.686465,-0.004768,0.017738,0.581941
545,1788745197.789888,-0.054500,0.000000,0.163500,0.000000,0.000000,0.000000,1.000000,0.093270,0.018501,-0.003242,-0.687610,-0.005150,0.018120,0.583085
546,1788745197.792224,-0.054600,0.000000,0.163800,0.000000,0.000000,0.000000,1.000000,0.093270,0.018501,-0.003242,-0.687610,-0.005150,0.018501,0.583848
547,1788745197.794421,-0.054700,0.000000,0.164100,0.000000,0.000000,0.000000,1.000000,0.093270,0.018501,-0.003242,-0.689517,-0.005150,0.018501,0.584992
548,1788745197.796603,-0.054800,0.000000,0.164400,0.000000,0.000000,0.000000,1.000000,0.093270,0.018501,-0.003624,-0.691043,-0.005150,0.018883,0.586137
549,1788745197.798802,-0.054900,0.000000,0.164700,0.000000,0.000000,0.000000,1.000000,0.093270,0.018501,-0.003624,-0.691043,-0.004768,0.019264,0.586900
550,1788745197.801114,-0.055000,0.000000,0.165000,0.000000,0.000000,0.000000,1.000000,0.093270,0.018883,-0.003624,-0.693713,-0.005150,0.019646,0.589189
551,1788745197.803324,-0.055100,0.000000,0.165300,0.000000,0.000000,0.000000,1.000000,0.093270,0.018883,-0.003624,-0.694858,-0.004768,0.020027,0.590333
552,1788745197.805504,-0.055200,0.000000,0.165600,0.000000,0.000000,0.000000,1.000000,0.093270,0.018883,-0.003624,-0.696383,-0.005150,0.020027,0.592240
553,1788745197.807681,-0.055300,0.000000,0.165900,0.000000,0.000000,0.000000,1.000000,0.093270,0.018883,-0.003624,-0.697146,-0.004768,0.020027,0.592622
554,1788745197.809969,-0.055400,0.000000,0.166200,0.000000,0.000000,0.000000,1.000000,0.092889,0.018883,-0.003624,-0.698291,-0.004768,0.020027,0.594149
555,1788745197.812195,-0.055500,0.000000,0.166500,0.000000,0.000000,0.000000,1.000000,0.092889,0.019264,-0.003624,-0.698291,-0.004768,0.020027,0.595293
556,1788745197.814357,-0.055600,0.000000,0.166800,0.000000,0.000000,0.000000,1.000000,0.092889,0.019264,-0.003624,-0.700580,-0.004768,0.019646,0.596819
557,1788745197.816489,-0.055700,0.000000,0.167100,0.000000,0.000000,0.000000,1.000000,0.092889,0.019264,-0.003624,-0.702106,-0.004768,0.019646,0.598345
558,1788745197.818611,-0.055800,0.000000,0.167400,0.000000,0.000000,0.000000,1.000000,0.092889,0.019264,-0.003624,-0.702106,-0.004768,0.019646,0.599489
559,1788745197.820768,-0.055900,0.000000,0.167700,0.000000,0.000000,0.000000,1.000000,0.092889,0.019264,-0.003624,-0.704013,-0.004768,0.019646,0.601397
560,1788745197.822938,-0.056000,0.000000,0.168000,0.000000,0.000000,0.000000,1.000000,0.092889,0.019264,-0.003624,-0.706302,-0.005150,0.020027,0.603685
561,1788745197.825157,-0.056100,0.000000,0.168300,0.000000,0.000000,0.000000,1.000000,0.092889,0.019646,-0.003624,-0.707446,-0.005150,0.020027,0.605211
562,1788745197.827464,-0.056200,0.000000,0.168600,0.000000,0.000000,0.000000,1.000000,0.092889,0.019646,-0.003624,-0.708209,-0.005150,0.020027,0.605974
563,1788745197.829756,-0.056300,0.000000,0.168900,0.000000,0.000000,0.000000,1.000000,0.092507,0.019646,-0.003624,-0.709735,-0.005150,0.020027,0.607500
564,1788745197.832026,-0.056400,0.000000,0.169200,0.000000,0.000000,0.000000,1.000000,0.092507,0.019646,-0.003624,-0.710879,-0.005150,0.020027,0.608644
565,1788745197.834236,-0.056500,0.000000,0.169500,0.000000,0.000000,0.000000,1.000000,0.092507,0.019646,-0.003624,-0.711642,-0.005150,0.020027,0.609407
566,1788745197.836414,-0.056600,0.000000,0.169800,0.000000,0.000000,0.000000,1.000000,0.092507,0.019646,-0.003624,-0.713168,-0.004768,0.020027,0.610552
567,1788745197.838588,-0.056700,0.000000,0.170100,0.000000,0.000000,0.000000,1.000000,0.092507,0.019646,-0.003624,-0.713168,-0.004768,0.020027,0.611315
568,1788745197.840755,-0.056800,0.000000,0.170400,0.000000,0.000000,0.000000,1.000000,0.092507,0.019646,-0.003624,-0.715075,-0.005150,0.020027,0.612459
569,1788745197.842964,-0.056900,0.000000,0.170700,0.000000,0.000000,0.000000,1.000000,0.092126,0.019646,-0.003624,-0.716220,-0.005150,0.020027,0.614748
570,1788745197.845247,-0.057000,0.000000,0.171000,0.000000,0.000000,0.000000,1.000000,0.092126,0.020027,-0.003624,-0.718509,-0.005150,0.020027,0.616274
571,1788745197.847532,-0.057100,0.000000,0.171300,0.000000,0.000000,0.000000,1.000000,0.092126,0.020027,-0.003624,-0.718891,-0.005150,0.020027,0.617418
572,1788745197.849802,-0.057200,0.000000,0.171600,0.000000,0.000000,0.000000,1.000000,0.092126,0.020027,-0.003624,-0.720417,-0.005150,0.020027,0.618944
573,1788745197.852007,-0.057300,0.000000,0.171900,0.000000,0.000000,0.000000,1.000000,0.092126,0.020027,-0.003624,-0.721561,-0.005531,0.020027,0.620852
574,1788745197.854175,-0.057400,0.000000,0.172200,0.000000,0.000000,0.000000,1.000000,0.092126,0.020027,-0.003624,-0.722324,-0.005150,0.020027,0.621996
575,1788745197.856330,-0.057500,0.000000,0.172500,0.000000,0.000000,0.000000,1.000000,0.091744,0.020027,-0.003624,-0.723850,-0.005150,0.020027,0.623903
576,1788745197.858490,-0.057600,0.000000,0.172800,0.000000,0.000000,0.000000,1.000000,0.091744,0.020027,-0.003624,-0.725376,-0.005150,0.020027,0.625811
577,1788745197.860653,-0.057700,0.000000,0.173100,0.000000,0.000000,0.000000,1.000000,0.091744,0.020027,-0.003624,-0.726139,-0.005150,0.020027,0.626574
578,1788745197.862797,-0.057800,0.000000,0.173400,0.000000,0.000000,0.000000,1.000000,0.091744,0.020027,-0.003624,-0.727665,-0.005150,0.020027,0.628099
579,1788745197.865097,-0.057900,0.000000,0.173700,0.000000,0.000000,0.000000,1.000000,0.091363,0.020027,-0.003624,-0.729572,-0.005150,0.020027,0.630770
580,1788745197.867272,-0.058000,0.000000,0.174000,0.000000,0.000000,0.000000,1.000000,0.091363,0.020027,-0.003624,-0.729572,-0.005150,0.020027,0.631914
581,1788745197.869435,-0.058100,0.000000,0.174300,0.000000,0.000000,0.000000,1.000000,0.091363,0.020027,-0.003624,-0.729572,-0.005150,0.020027,0.632677
582,1788745197.871618,-0.058200,0.000000,0.174600,0.000000,0.000000,0.000000,1.000000,0.091363,0.020027,-0.003624,-0.733006,-0.005150,0.020027,0.633821
583,1788745197.873792,-0.058300,0.000000,0.174900,0.000000,0.000000,0.000000,1.000000,0.090981,0.020027,-0.003624,-0.733006,-0.005150,0.020027,0.634203
584,1788745197.875977,-0.058400,0.000000,0.175200,0.000000,0.000000,0.000000,1.000000,0.090981,0.020409,-0.003624,-0.734531,-0.005150,0.020409,0.635347
585,1788745197.878195,-0.058500,0.000000,0.175500,0.000000,0.000000,0.000000,1.000000,0.090981,0.020409,-0.003624,-0.735676,-0.005150,0.020027,0.636873
586,1788745197.880368,-0.058600,0.000000,0.175800,0.000000,0.000000,0.000000,1.000000,0.090981,0.020409,-0.003624,-0.735676,-0.005150,0.020409,0.637636
587,1788745197.882526,-0.058700,0.000000,0.176100,0.000000,0.000000,0.000000,1.000000,0.090600,0.020409,-0.003624,-0.737583,-0.005150,0.020409,0.638399
588,1788745197.884683,-0.058800,0.000000,0.176400,0.000000,0.000000,0.000000,1.000000,0.090600,0.020409,-0.003624,-0.738346,-0.005150,0.020409,0.638781
589,1788745197.886966,-0.058900,0.000000,0.176700,0.000000,0.000000,0.000000,1.000000,0.090600,0.020409,-0.003624,-0.740635,-0.005150,0.020409,0.641832
590,1788745197.889211,-0.059000,0.000000,0.177000,0.000000,0.000000,0.000000,1.000000,0.090219,0.020409,-0.003624,-0.740635,-0.005150,0.020790,0.642214
591,1788745197.891392,-0.059100,0.000000,0.177300,0.000000,0.000000,0.000000,1.000000,0.090219,0.020409,-0.003624,-0.742542,-0.005150,0.020790,0.643740
592,1788745197.893648,-0.059200,0.000000,0.177600,0.000000,0.000000,0.000000,1.000000,0.089837,0.020409,-0.003624,-0.744068,-0.005150,0.020790,0.645266
593,1788745197.895833,-0.059300,0.000000,0.177900,0.000000,0.000000,0.000000,1.000000,0.089837,0.020409,-0.003624,-0.744831,-0.005150,0.021172,0.646410
594,1788745197.898109,-0.059400,0.000000,0.178200,0.000000,0.000000,0.000000,1.000000,0.089837,0.020409,-0.003624,-0.746357,-0.005150,0.021172,0.648317
595,1788745197.900281,-0.059500,0.000000,0.178500,0.000000,0.000000,0.000000,1.000000,0.089456,0.020409,-0.003624,-0.746357,-0.005150,0.021172,0.649462
596,1788745197.902429,-0.059600,0.000000,0.178800,0.000000,0.000000,0.000000,1.000000,0.089456,0.020409,-0.003624,-0.748264,-0.005150,0.021553,0.650988
597,1788745197.904636,-0.059700,0.000000,0.179100,0.000000,0.000000,0.000000,1.000000,0.089456,0.020409,-0.003624,-0.749790,-0.005150,0.021935,0.653276
598,1788745197.906839,-0.059800,0.000000,0.179400,0.000000,0.000000,0.000000,1.000000,0.089074,0.020409,-0.003624,-0.750553,-0.005150,0.022316,0.654802
599,1788745197.909065,-0.059900,0.000000,0.179700,0.000000,0.000000,0.000000,1.000000,0.088693,0.020409,-0.003624,-0.752079,-0.005150,0.023079,0.657474
600,1788745197.911398,-0.060000,0.000000,0.180000,0.000000,0.000000,0.000000,1.000000,0.088693,0.020409,-0.003624,-0.753986,-0.005150,0.023460,0.659381
601,1788745197.913792,-0.060100,0.000000,0.180300,0.000000,0.000000,0.000000,1.000000,0.088693,0.020409,-0.003624,-0.755131,-0.005150,0.023460,0.660907
602,1788745197.916139,-0.060200,0.000000,0.180600,0.000000,0.000000,0.000000,1.000000,0.088311,0.020409,-0.003624,-0.755131,-0.005150,0.023460,0.662051
603,1788745197.918440,-0.060300,0.000000,0.180900,0.000000,0.000000,0.000000,1.000000,0.088311,0.020409,-0.003624,-0.757420,-0.005150,0.023460,0.663196
604,1788745197.920714,-0.060400,0.000000,0.181200,0.000000,0.000000,0.000000,1.000000,0.088311,0.020409,-0.003624,-0.757420,-0.005150,0.023460,0.663959
605,1788745197.923023,-0.060500,0.000000,0.181500,0.000000,0.000000,0.000000,1.000000,0.087930,0.020409,-0.003624,-0.760471,-0.005150,0.023460,0.666247
606,1788745197.925458,-0.060600,0.000000,0.181800,0.000000,0.000000,0.000000,1.000000,0.087548,0.020409,-0.003624,-0.760471,-0.005150,0.023079,0.667010
607,1788745197.927841,-0.060700,0.000000,0.182100,0.000000,0.000000,0.000000,1.000000,0.087548,0.020409,-0.003624,-0.762760,-0.005150,0.023079,0.668155
608,1788745197.930238,-0.060800,0.000000,0.182400,0.000000,0.000000,0.000000,1.000000,0.087167,0.020409,-0.003624,-0.762760,-0.005150,0.023079,0.668918
609,1788745197.932639,-0.060900,0.000000,0.182700,0.000000,0.000000,0.000000,1.000000,0.087167,0.020409,-0.003624,-0.764668,-0.005150,0.023460,0.670444
610,1788745197.935072,-0.061000,0.000000,0.183000,0.000000,0.000000,0.000000,1.000000,0.086785,0.020409,-0.003624,-0.765812,-0.005531,0.023460,0.672732
611,1788745197.937265,-0.061100,0.000000,0.183300,0.000000,0.000000,0.000000,1.000000,0.086404,0.020409,-0.003624,-0.767719,-0.005150,0.023460,0.674258
612,1788745197.939429,-0.061200,0.000000,0.183600,0.000000,0.000000,0.000000,1.000000,0.086404,0.020409,-0.003624,-0.769245,-0.005150,0.023842,0.675403
613,1788745197.941587,-0.061300,0.000000,0.183900,0.000000,0.000000,0.000000,1.000000,0.086022,0.020409,-0.003624,-0.769627,-0.005150,0.023842,0.676547
614,1788745197.943742,-0.061400,0.000000,0.184200,0.000000,0.000000,0.000000,1.000000,0.086022,0.020409,-0.003624,-0.770771,-0.005150,0.023460,0.678073
615,1788745197.945920,-0.061500,0.000000,0.184500,0.000000,0.000000,0.000000,1.000000,0.085641,0.020409,-0.003624,-0.770771,-0.005150,0.023460,0.678836
616,1788745197.948110,-0.061600,0.000000,0.184800,0.000000,0.000000,0.000000,1.000000,0.085641,0.020409,-0.003624,-0.773060,-0.005150,0.023460,0.679980
617,1788745197.950265,-0.061700,0.000000,0.185100,0.000000,0.000000,0.000000,1.000000,0.085259,0.020409,-0.003624,-0.774204,-0.004768,0.023460,0.681125
618,1788745197.952403,-0.061800,0.000000,0.185400,0.000000,0.000000,0.000000,1.000000,0.085259,0.020409,-0.003624,-0.774967,-0.004768,0.023842,0.681888
619,1788745197.954610,-0.061900,0.000000,0.185700,0.000000,0.000000,0.000000,1.000000,0.084878,0.020409,-0.003624,-0.776112,-0.005150,0.023842,0.683032
620,1788745197.956784,-0.062000,0.000000,0.186000,0.000000,0.000000,0.000000,1.000000,0.084496,0.020409,-0.003624,-0.776112,-0.005150,0.023842,0.683795
621,1788745197.958972,-0.062100,0.000000,0.186300,0.000000,0.000000,0.000000,1.000000,0.084115,0.020409,-0.003624,-0.779545,-0.005150,0.023842,0.686465
622,1788745197.961188,-0.062200,0.000000,0.186600,0.000000,0.000000,0.000000,1.000000,0.083734,0.020409,-0.003624,-0.779545,-0.005150,0.023842,0.687228
623,1788745197.963362,-0.062300,0.000000,0.186900,0.000000,0.000000,0.000000,1.000000,0.083734,0.020409,-0.003624,-0.781453,-0.005150,0.023842,0.688754
624,1788745197.965531,-0.062400,0.000000,0.187200,0.000000,0.000000,0.000000,1.000000,0.083734,0.020409,-0.003624,-0.781453,-0.005150,0.023842,0.689517
625,1788745197.967726,-0.062500,0.000000,0.187500,0.000000,0.000000,0.000000,1.000000,0.083352,0.020409,-0.003624,-0.783360,-0.005150,0.023460,0.691424
626,1788745197.970028,-0.062600,0.000000,0.187800,0.000000,0.000000,0.000000,1.000000,0.083352,0.020409,-0.003624,-0.784886,-0.005150,0.023460,0.692950
627,1788745197.972199,-0.062700,0.000000,0.188100,0.000000,0.000000,0.000000,1.000000,0.082971,0.020409,-0.003624,-0.784886,-0.005150,0.023842,0.693713
628,1788745197.974405,-0.062800,0.000000,0.188400,0.000000,0.000000,0.000000,1.000000,0.082589,0.020409,-0.003624,-0.786794,-0.005150,0.023842,0.695621
629,1788745197.976570,-0.062900,0.000000,0.188700,0.000000,0.000000,0.000000,1.000000,0.082589,0.020409,-0.003624,-0.788320,-0.005150,0.023842,0.697528
630,1788745197.978735,-0.063000,0.000000,0.189000,0.000000,0.000000,0.000000,1.000000,0.082208,0.020409,-0.003624,-0.789083,-0.005150,0.023460,0.698672
631,1788745197.980894,-0.063100,0.000000,0.189300,0.000000,0.000000,0.000000,1.000000,0.082208,0.020790,-0.003624,-0.790608,-0.005150,0.023842,0.700961
632,1788745197.983072,-0.063200,0.000000,0.189600,0.000000,0.000000,0.000000,1.000000,0.081826,0.020790,-0.004005,-0.792516,-0.005150,0.023842,0.702487
633,1788745197.985234,-0.063300,0.000000,0.189900,0.000000,0.000000,0.000000,1.000000,0.081445,0.020790,-0.004005,-0.794042,-0.005150,0.023842,0.704394
634,1788745197.987385,-0.063400,0.000000,0.190200,0.000000,0.000000,0.000000,1.000000,0.081445,0.020790,-0.004005,-0.794805,-0.005150,0.023842,0.705157
635,1788745197.989547,-0.063500,0.000000,0.190500,0.000000,0.000000,0.000000,1.000000,0.081063,0.020790,-0.004005,-0.795949,-0.005150,0.023842,0.706683
636,1788745197.991681,-0.063600,0.000000,0.190800,0.000000,0.000000,0.000000,1.000000,0.081063,0.020790,-0.004005,-0.795949,-0.005150,0.023842,0.707446
637,1788745197.993825,-0.063700,0.000000,0.191100,0.000000,0.000000,0.000000,1.000000,0.080682,0.020790,-0.004005,-0.797856,-0.005150,0.023842,0.708591
638,1788745197.995993,-0.063800,0.000000,0.191400,0.000000,0.000000,0.000000,1.000000,0.080300,0.020790,-0.004005,-0.799382,-0.005150,0.023842,0.709735
639,1788745197.998220,-0.063900,0.000000,0.191700,0.000000,0.000000,0.000000,1.000000,0.080300,0.020790,-0.004005,-0.799382,-0.005150,0.023842,0.710879
640,1788745198.000515,-0.064000,0.000000,0.192000,0.000000,0.000000,0.000000,1.000000,0.079919,0.020790,-0.004005,-0.801290,-0.005150,0.023842,0.711642
641,1788745198.002809,-0.064100,0.000000,0.192300,0.000000,0.000000,0.000000,1.000000,0.079919,0.020790,-0.004005,-0.802052,-0.005150,0.023842,0.712405
642,1788745198.005098,-0.064200,0.000000,0.192600,0.000000,0.000000,0.000000,1.000000,0.079537,0.021172,-0.004005,-0.804341,-0.005150,0.023842,0.715075
643,1788745198.007381,-0.064300,0.000000,0.192900,0.000000,0.000000,0.000000,1.000000,0.079537,0.021172,-0.004005,-0.805104,-0.005150,0.023842,0.715838
644,1788745198.009632,-0.064400,0.000000,0.193200,0.000000,0.000000,0.000000,1.000000,0.079156,0.021172,-0.004005,-0.806630,-0.005150,0.023842,0.716983
645,1788745198.011880,-0.064500,0.000000,0.193500,0.000000,0.000000,0.000000,1.000000,0.078774,0.021172,-0.004005,-0.807775,-0.005150,0.023842,0.718509
646,1788745198.014160,-0.064600,0.000000,0.193800,0.000000,0.000000,0.000000,1.000000,0.078774,0.021172,-0.004005,-0.808537,-0.005150,0.023842,0.719654
647,1788745198.016326,-0.064700,0.000000,0.194100,0.000000,0.000000,0.000000,1.000000,0.078393,0.021172,-0.004005,-0.809682,-0.005150,0.023842,0.721180
648,1788745198.018519,-0.064800,0.000000,0.194400,0.000000,0.000000,0.000000,1.000000,0.078393,0.021172,-0.003624,-0.809682,-0.005150,0.023842,0.722324
649,1788745198.020681,-0.064900,0.000000,0.194700,0.000000,0.000000,0.000000,1.000000,0.078012,0.021172,-0.003624,-0.811589,-0.005150,0.024223,0.723850
650,1788745198.022885,-0.065000,0.000000,0.195000,0.000000,0.000000,0.000000,1.000000,0.077630,0.021553,-0.004005,-0.813115,-0.005150,0.024223,0.725758
651,1788745198.025064,-0.065100,0.000000,0.195300,0.000000,0.000000,0.000000,1.000000,0.077249,0.021553,-0.004005,-0.815022,-0.005150,0.024223,0.728809
652,1788745198.027215,-0.065200,0.000000,0.195600,0.000000,0.000000,0.000000,1.000000,0.077249,0.021553,-0.004005,-0.815785,-0.005150,0.024223,0.729954
653,1788745198.029404,-0.065300,0.000000,0.195900,0.000000,0.000000,0.000000,1.000000,0.076867,0.021553,-0.004005,-0.816930,-0.005150,0.024605,0.731861
654,1788745198.031546,-0.065400,0.000000,0.196200,0.000000,0.000000,0.000000,1.000000,0.076486,0.021553,-0.003624,-0.818456,-0.005150,0.024605,0.733768
655,1788745198.033697,-0.065500,0.000000,0.196500,0.000000,0.000000,0.000000,1.000000,0.076486,0.021553,-0.004005,-0.818837,-0.005150,0.024605,0.734531
656,1788745198.035858,-0.065600,0.000000,0.196800,0.000000,0.000000,0.000000,1.000000,0.076104,0.021935,-0.004005,-0.820363,-0.005150,0.024986,0.736057
657,1788745198.038053,-0.065700,0.000000,0.197100,0.000000,0.000000,0.000000,1.000000,0.075723,0.021935,-0.004005,-0.820363,-0.005150,0.025368,0.736820
658,1788745198.040237,-0.065800,0.000000,0.197400,0.000000,0.000000,0.000000,1.000000,0.075723,0.021935,-0.004005,-0.822270,-0.005150,0.025749,0.738346
